,01,02,03,08,11,12,13,14,15,16,18,21,22,23,25,26,27,28,29,31,32,33,34,35,38,41,42,43,48,49,51,52,53,54,55,56,57,58,59,61,62,63,64,68,71,72,73,74,75,76,77,78,79,81,82,83,84,85,86,87,88,89,91,92,93,94,95,96,97,99,canton
1999,127.7897,25451.24596,,,2841.15635,684.40505,,20546.75913,10449.0921,3856.7368,,58803.99384,1452.20095,15077.1658,184.7067,,,,,46.7507,1969.36055,1224.41812,9628.5134,8.14023,,203085.14397,223.40398,1552.45005,,46.84395,198.19705,,13416.78425,487.39085,10.1795,,20978.52375,,0.5781,26976.38718,2020.712,1.3,68.1161,,21287.3554,54248.46431,28484.96965,14900.9862,3086.39525,,1260.00545,,6659.4659,2983.5942,68210.58674,160.8098,3452.26175,2468.76835,,96995.62704,,6974.6423,469659.0051,,19273.96625,,472.5812,39950.88938,,,gr
2000,246.15195,25451.60401,,,3012.98409,608.0324,,19330.87585,10601.48157,6428.03205,,61837.87582,1284.7091,18185.98795,3.263,,,,,22.837,2509.25625,1151.66207,12092.06488,160.6828,,218846.54494,205.31018,1407.3063,,43.5085,214.43145,,14313.20585,478.08355,,2.464,19758.31854,,0.5545,26900.87612,2360.6884,10.61,71.55535,,20068.02111,60174.02207,30332.15446,14803.1062,578.3046,,1726.60535,,10909.61275,3195.58297,56878.83401,119.5284,5967.16235,2290.2168,,101335.95396,,7347.2147,488759.00569,,19292.752,,464.8415,42507.69834,,,gr
2001,203.60265,27400.23369,,,3060.20658,961.20261,,20497.93957,10430.33531,4538.97674,,63182.4347,1574.6447,16415.60355,2.105,,123.292,,,393.3655,1518.9326,1411.38492,13089.85992,51.81665,,219987.50987,252.29587,1415.6955,,43.763,215.07405,,14929.9607,495.0868,,,20769.4937,,0.5226,27931.99171,2203.6206,14.556,67.0,,22074.23102,66115.17205,31835.84956,16514.5135,301.10185,,1984.62813,,8617.843,3128.15562,58462.06993,125.2567,7601.96703,2262.78795,,95505.25003,,6919.22551,514591.01427,,20801.4523,,486.4947,50144.37478,,,gr
2002,242.42545,26145.22311,,,3030.55741,800.30221,,22676.8273,12043.35433,6048.73666,,61544.80231,1977.109,18273.73205,2.772,,63.926,,,722.92145,1060.16155,632.38165,11251.04777,41.9108,,248378.25633,151.4147,1745.44859,,54.0164,219.74726,,17249.07205,481.11365,,,21298.59741,,0.463,27737.27458,2480.34155,4.5,61.987,,22971.35119,68100.01191,29507.39393,21823.18385,342.51755,,1648.6439,,7356.9285,3217.3491,58416.97752,116.2223,6965.3317,5019.1508,,85959.24364,,5642.3533,577695.00386,,20996.4411,,500.33335,46391.38572,,,gr
2003,180.1152,28141.40696,,,2966.75494,688.72252,,23326.65528,13306.47129,4694.79517,,62581.93525,2144.71355,19940.3865,2.641,,51.305,,,67.33375,2896.7395,654.40015,11461.0744,69.425,,302866.08245,121.46545,1669.5532,,55.6512,580.5768,,18475.46355,485.90925,,10.479,25463.68322,,0.1288,27344.87533,2891.2966,,25.287,,22279.92602,60830.84601,30011.28541,27752.4867,608.73165,,1945.22248,,9179.43945,3543.1232,61639.00341,147.73937,5817.62204,2734.72285,,72447.9553,,5275.5379,585798.00468,,21013.94185,,434.4748,48346.49004,,,gr
2004,200.22165,27569.32522,,,2953.94058,866.11609,,23118.17071,12846.93314,4963.99709,,60737.91935,2151.6818,21833.922,1.466,,64.11005,,,51.677,996.55042,673.39835,14157.10639,39.9756,,319614.04535,42.10595,1509.09755,,60.8864,1159.67351,,16493.8053,538.59535,,12.146,27696.76128,,0.1045,28217.24404,3727.1282,,,,23559.4917,67760.6211,31537.98383,15269.343,958.1716,,1104.22752,,8902.86285,5038.72675,65711.92756,159.488,6262.9568,55.02105,,84970.36789,,5563.27373,609330.00648,,22299.76765,,430.4668,47718.30054,,,gr
2005,234.4551,37307.41972,,,2726.70091,803.39654,,27464.61303,11869.41102,2829.1663,,57361.43955,1315.34825,32018.318,0.452,,0.42985,,,40.1723,975.43522,679.10708,14099.28514,112.5665,,321261.97623,22.84115,1740.63367,,4.363,1108.40213,,16316.48475,624.2104,,15.283,34672.4795,,0.1315,25093.90151,3692.11751,,,,22837.57335,59162.33508,30404.27375,18019.3816,1642.4069,,1188.0951,,2264.3311,937.3825,49158.38456,157.43255,5531.78349,590.68385,,122984.74205,,5611.22073,632751.00489,,25689.4241,,439.6338,58376.24578,,,gr
2006,733.96885,35214.31513,,,2732.53075,824.75299,,21110.98471,11673.63983,3512.2201,,58825.68862,2948.88248,33211.53125,,,0.0539,,,57.4958,889.39288,723.3733,14003.30982,114.714,,346576.83087,14.2405,1456.01495,,1.9212,1239.46212,,16285.698,632.8008,,33.093,32788.89573,,0.13605,26905.7616,3378.87945,,,,25298.60378,66646.03775,30463.72669,16974.3048,2988.85865,,1145.13895,,3323.5759,1056.3158,39314.79324,152.1196,5420.3014,4349.4239,,70451.56875,,5118.24367,660984.13451,,23530.34965,,447.668,60310.51124,,,gr
2007,346.9102,38184.12759,,,3189.39142,720.86984,,20393.38947,12326.19115,3892.22155,,57895.9427,2171.72082,35923.71036,,,2.57865,,,59.0238,1337.82709,715.19985,20022.4539,82.03885,,362568.08443,18.37005,1503.2387,,,1219.52855,,17451.21425,621.94005,,207.736,27214.45568,,0.26565,26320.45291,3331.45874,,,,29464.57456,62632.9513,31286.79826,13926.42525,3387.61653,,1305.63712,,3725.45385,775.07425,41603.82387,141.48625,12503.17938,6178.5636,,81115.01512,,5513.77942,692616.0042,,30955.5324,,446.6893,62470.4547,,,gr
2008,334.78259,38614.85868,,,4555.56806,1152.71821,,32174.58896,14424.95843,3106.58449,,63332.41865,571.67753,42923.26473,,,,,,133.51841,659.8485,,11916.70362,16.346,,60.63481,85.11891,1375.8057,,,,,4987.11228,2961.00891,,48.09217,25414.63222,,,44547.78479,5946.79737,121.201,,,19091.1083,59251.05649,39622.51037,18584.42091,1903.42187,,1695.48012,,3086.78467,2505.14686,51366.35943,249.43731,9481.97964,2226.97793,,71824.35091,,2170.28495,685087.99571,,44718.21959,,441.066,76313.38914,,,gr
2009,312.04899,38757.68429,,,4475.10878,1150.52759,,33113.43943,15298.56494,2829.0305,,63072.31992,497.84782,22572.71784,,,,,,107.39909,10181.74286,,13307.55801,21.734,,359.84976,14.57723,1336.56612,,,,,9136.53839,3642.52323,,,22847.42746,,,45972.99523,15571.00631,1472.87833,,,28363.33341,69670.95932,42165.77488,26333.34148,5812.82955,,1358.90753,,6459.67481,4451.51056,59367.1427,210.68698,27057.78307,5924.70004,,71811.94381,,2897.11761,651201.27892,,39525.666,,438.2099,69011.84562,,,gr
2010,298.99352,34886.87351,,,4709.96547,1638.19306,,34641.33031,13299.09829,2693.51675,,61641.46245,390.73737,16171.27788,,,,,,42.55442,4914.77578,,13766.4361,12.788,,1447.32078,14.8218,1364.39201,,,,,7913.78303,2985.83814,,92.31864,25592.4554,,,61457.56196,11964.78567,1987.73042,,,26965.94601,62264.12471,42777.62144,15854.28072,6878.14622,136.30977,1436.04272,,9733.36833,3601.95229,50811.91283,206.70471,28811.30914,6055.61195,,91791.78081,,3488.49753,671718.17431,,29024.236,,431.507,57547.58903,154.33451,,gr
2011,296.91191,38580.98502,,,4435.37329,246.40062,,37284.08925,14695.38226,2507.12159,,64382.02984,323.64724,15665.79085,,,,,,57.96014,1946.90943,134.2215,15134.41441,19.2172,,1425.10386,34.9941,1351.43957,,,,,7569.48146,2370.51361,,,26887.75488,,,53033.14253,6997.24214,1740.11569,,,34478.23008,74163.16395,43951.676,18343.61942,3830.22658,250.52919,1334.23546,,5829.31133,5883.9105,51702.80814,173.48914,30120.8158,5225.76334,,99775.76039,,3811.30789,653399.78194,,29729.94165,,404.9653,68587.44342,82.9868,,gr
2012,325.28602,36649.79458,,,4619.58465,176.56643,,41659.81863,15021.5106,2434.02286,,67277.5166,488.1822,15385.95803,,,,,,238.91944,1154.73299,12.5796,17326.3718,13.2982,,2141.09105,168.56664,1390.82586,,,,,8004.71856,2192.58831,,,27591.12707,,,45711.49749,7338.89001,1706.32504,,,33116.86475,70945.62822,42221.24811,17782.44444,2213.88266,135.35118,1586.58011,,5957.22303,7813.72045,51852.61891,274.94508,30011.54479,4286.9459,,111263.65899,,4890.78402,669773.17747,,54642.413,,387.5554,66479.09133,68.54369,,gr
2013,434.41075,39676.35285,,,4290.21614,184.82326,,35331.65021,12999.00546,2675.26714,,69697.92111,197.6425,15832.39523,,,,,,556.60522,855.53646,14.15177,15804.1551,,,3506.53854,7.82352,1496.69649,,199.2473,,,5726.0849,2459.80737,,16.036,25146.82851,,,46118.06272,6581.30989,1990.26107,145.36474,,32872.9426,65205.06873,40231.54403,13299.58712,4898.3148,122.90656,2111.75605,,8831.53996,4398.73592,59424.42318,297.59136,29236.3676,4101.20558,,123902.70247,,6876.02586,683950.30286,,39938.675,,376.2312,53021.7186,28.71292,,gr
2014,295.36807,32561.36203,,,4025.13304,653.53018,,32250.05057,14412.91965,2662.83846,,78652.5464,173.51466,15016.15851,,,,,,914.10234,1167.75939,75.83988,22070.2181,,,3986.47207,19.35105,1514.9191,,247.98048,,,5171.64734,2503.86497,,575.20116,20822.57899,,,44276.69791,6303.54574,1321.44056,107.64934,,35540.00031,58173.37332,44066.45756,9647.6352,5577.78283,199.13903,2350.46972,,3251.57395,7118.04561,70544.53445,257.14197,32747.31788,4759.79801,,137807.29811,,7408.41116,712951.0972,,48914.544,,353.1694,57179.22218,67.24551,,gr
2015,570.23527,31275.53295,,,3902.24152,163.38212,,30797.81792,13789.56963,4048.45089,,71839.84851,2819.45308,16930.18866,,,,,,654.11637,1220.56228,42.11813,24816.35726,,,2104.67551,34.18114,1573.0252,,252.29506,,,3210.69245,2296.76015,,509.09125,25801.19231,,,48541.33744,6552.46909,1213.02662,100.69597,,35756.78607,66476.15841,45571.34132,10939.26249,5239.61013,232.00469,2359.2949,,4682.86041,7777.1434,65886.5608,384.0982,41940.12602,4306.11937,,139887.25655,,7273.94286,747845.1638,,39488.75635,,349.102,58148.27351,119.74272,,gr
2016,525.66134,31631.82265,,,4209.01422,,,42186.61719,13153.21824,3416.18547,,55713.19405,3317.54873,16822.3556,,,,,,685.44499,1142.45238,38.70236,26929.17167,,,2046.91068,200.66994,1494.60296,,367.99126,,,3060.81567,3106.63887,,297.97328,17177.57896,,,48922.00101,6059.24281,1245.0243,21.6933,,24502.94817,56222.8494,47081.83282,12315.10871,5725.43883,258.1903,2067.43355,,3124.45125,8766.32406,60110.80178,217.16563,45096.7642,5026.85905,,143624.75672,,6977.52237,753294.66494,,62107.742,,348.56336,56494.40427,552.54531,201.785,gr
2017,530.92599,28099.91891,,,3960.58797,,,39521.16571,14134.42014,3695.77252,,54701.22493,2728.65267,17079.77356,,,,,,663.73048,894.68333,19.36766,26282.66182,,,4246.74298,116.46536,1500.48036,,325.33213,,,2352.90013,2701.72584,,239.03995,20515.52054,,,41428.38631,4685.02772,957.19314,3.1441,,27116.69481,51235.10125,37932.4037,23384.6821,5953.89493,216.72281,2190.23951,,3354.50347,6297.42793,59549.60515,288.33007,50806.20439,5159.71375,,116536.65133,,8561.07458,775766.52789,,77649.407,,347.3245,47838.60502,312.21608,,gr
1990,338.38975,14182.93272,,,318.98715,,,4346.2959,7666.23195,7641.03535,,58717.63265,8485.07565,12920.57515,,,1332.844,,142.48175,316.30685,265.5097,21.0,4848.49195,,,6364.3379,170.90645,2773.4518,,117.0738,1562.9345,,15963.03495,237.86955,104.2445,34.0621,17574.51922,,,6504.32575,1236.9161,4.5,,,,27291.07335,6152.9091,3517.97485,16.0,,942.9788,,212.8398,36.84015,3015.65555,17.192,27.0,145.70935,,2186.5513,,2.2,361430.04005,,6721.8984,,55121.68905,19095.65807,,,tg
1991,241.6304,14255.926,,,374.33499,,,4842.31925,8993.48165,6824.54325,,62414.0114,12022.2178,13625.85885,,,1756.222,,171.8699,350.3752,263.3735,17.0,5427.11305,,,9763.11115,236.0745,3005.17175,,165.20225,1396.6273,,9875.2728,396.1131,114.37,316.5126,22918.59541,,,9645.36474,1371.03905,4.5,,,,26093.12705,7412.12315,5301.3837,35.178,,823.0561,,286.8733,3.489,4055.56325,7.65,94.0,93.89995,,2135.2379,,36.0,400770.0,,6500.5221,,47285.5324,16486.82003,,,tg
1992,199.65075,13139.9894,,,386.01722,,,5306.49598,9782.31313,6554.72375,,83871.4131,19546.09105,14760.26275,,,2188.4536,,108.9528,301.7338,421.45775,15.0,4840.3578,,,13545.4707,216.0363,2845.21075,,170.1538,1104.48175,,11179.7153,342.40496,120.84545,389.4433,28965.91288,,,8001.0772,1730.2442,7.23,,,,28458.91955,9774.30854,3099.45625,31.2924,,943.7728,,256.31755,4.1209,3641.1114,9.8995,81.0,81.4434,,2152.6645,,29.0,434241.228,,9216.7834,,36632.1333,17389.79606,,,tg
1993,248.61265,14714.00225,,,414.21195,,,5245.51795,13248.4256,6524.244,,78471.65475,14111.3979,12157.00635,,,2811.24705,,127.7151,484.73125,360.43865,,6193.25065,,,25724.8167,313.32935,3395.6874,,161.3394,3006.05025,,956.4465,307.41346,324.5864,50.1414,40772.36893,,,10134.7711,1723.73127,7.53,,,,34041.8024,10321.95423,5696.9969,6.0004,,1133.54995,,634.11335,4.75545,1446.3487,11.56435,81.0,90.28155,,2140.37645,,38.1808,465254.02798,,7380.98575,,32234.2221,15999.31446,,,tg
1994,324.3264,17497.38155,,,597.43241,,,5789.63555,13405.5029,6114.73755,,100029.68239,6781.1702,14282.9359,,,3139.7617,,92.68645,250.03905,412.50405,,6043.2681,,,21399.6893,135.404,3394.7654,,174.6667,59.2789,,6109.9525,356.91603,1037.974,884.46995,38536.33361,,,10370.6668,1853.22076,7.53,,,,42932.45335,10525.39835,5027.53195,13.65,,1091.38735,,460.15545,10.229,1468.76345,14.76005,83.0,91.6997,,1855.9211,,32.0,512099.91112,,7082.1783,,34244.43435,14509.14565,,,tg
1995,295.99415,16471.14597,,,640.21046,,,6023.54325,13663.0168,5370.69545,,94066.25205,6710.57265,15266.1856,,,3258.21785,,96.5739,294.9545,513.34425,,7073.90987,,,19669.21965,389.69375,3507.3826,,343.94925,35.43535,,7732.84755,307.672,1317.75745,962.9236,44645.68049,,,10212.53835,1784.83131,7.55535,,,,53472.57535,10915.52634,4980.92705,2.0,,1139.59823,,372.23295,10.152,1757.2013,13.04955,84.0,102.6065,,1811.225,,,527981.24938,,6597.1019,,34966.0928,16138.65913,,,tg
1996,328.72185,17019.148,,,738.41674,,,5587.25275,14477.33625,3404.37365,,106076.62665,7476.65275,16133.0207,,,3327.93795,,78.63385,581.1784,1044.0607,,6190.96968,,,11940.7103,45.009,3568.8604,,377.49065,44.5175,,14927.671,308.88775,1559.1755,929.94945,50912.21344,,,8149.27346,1718.31415,10.51535,,,150.0,51511.96514,7539.36295,3092.3738,25.75,,1166.63191,,364.95985,11.27745,1764.028,13.24455,84.336,101.62295,5.839,1838.7518,,,559203.00133,,8624.61355,,29175.46195,14579.61661,,,tg
1997,381.21125,32944.3698,,,1014.99087,,,6308.17522,14615.3173,7066.93255,,96389.6357,7484.8628,17895.023,,,771.939,,224.84955,385.40405,721.254,,6885.00946,,,11824.8942,664.87585,4299.74295,,447.93305,16.579,,14938.85355,1322.3626,1056.37065,155.9514,49373.03506,,,8973.25195,5663.57023,8.0,,,,48493.84167,8935.38505,2660.381,25.00405,,1208.0238,,1006.64675,14.271,2006.3934,14.36455,6.0724,327.23885,47.59,1364.28945,,,555826.00088,,3196.75,,29457.7523,14502.48405,,,tg
1998,382.5688,17861.77836,,,918.66148,,,7822.6851,13931.35234,4545.3862,,101114.8111,8228.5027,18814.14044,,,,,150.0919,594.0962,197.27965,462.6443,9064.02972,,,13859.21715,461.9453,2378.26537,,315.9169,3.04158,,15026.1491,901.85476,413.6988,195.2109,55232.34257,,,10391.49595,2000.33874,2.593,,,2688.245,38752.10914,5972.19373,4742.49605,0.0004,,1166.76005,,552.2982,187.7384,353.10325,508.42555,25.9471,189.2376,257.679,11850.0127,,,585489.62099,,3120.553,,26417.62873,17389.98831,,,tg
1999,407.1371,20085.4971,,,741.57337,,,7645.3121,17275.78375,4250.82725,,92735.57575,11697.7975,17329.3801,,,,,127.5504,516.33305,350.61535,490.43725,10410.99077,,,14495.37935,511.1887,2400.95888,,339.728,156.53957,,14878.7193,638.07935,144.279,172.5055,67604.29627,,,10819.53685,2189.34876,14.252,,,3630.49175,37741.89061,6726.13665,5506.1768,,,1338.9989,,103.45675,118.7016,44.8298,29.44005,65.26,185.2443,359.261,16507.04793,,,592034.86827,,3409.8606,,23317.4695,14067.98165,,,tg
2000,428.86675,19407.72347,,,780.43215,,,10354.42485,16715.89925,3991.65305,,78340.93855,12399.0415,22152.29084,,,,,98.8078,463.3956,322.348,561.0086,12117.49318,,,15240.18785,620.2273,2376.3703,,316.89645,163.9519,,15593.62811,627.7659,246.6859,191.52315,67371.62425,,,13748.6951,2150.7577,7.139,,,3768.14285,40072.08592,5171.24735,4515.76405,99.412,,1592.0107,,803.98165,187.1398,45.6244,28.98185,73.5542,185.06205,382.901,16422.144,,,597041.9088,,2737.501,,25061.88103,16184.56918,,,tg
2001,571.32945,19673.72025,,,759.25936,,,12735.32509,17676.02049,3622.04615,,83188.99415,12628.1673,19205.08067,,,,,167.02565,307.61095,794.38605,482.5375,13802.62446,,,20148.8708,604.9552,2455.51246,,337.9471,151.8617,2.122,16587.20975,525.16738,122.61425,148.57945,60726.33709,,,17288.03839,2787.20091,7.60045,,,3634.0644,43252.68002,6282.19765,946.10615,101.17755,,1704.64755,,831.3906,3655.0361,84.02675,25.67295,108.861,176.1319,600.514,15175.44725,,7.119,633365.78083,,2829.68615,,21964.14324,21513.51175,,,tg
2002,539.80795,19817.05427,,,764.39302,,,11563.65955,18056.56352,2790.9887,,72119.58755,5333.03375,39685.61542,,,,,145.8318,334.9332,566.50925,486.28935,16154.61329,,,21107.81585,724.5368,2391.06755,,344.8761,180.4678,4.8151,17452.1429,630.57285,149.89025,85.567,63504.77251,,,13616.14675,3850.33524,7.76985,,,3878.82415,46048.33368,7541.05638,1664.28185,145.50535,,1533.6601,,770.51395,888.79995,68.15515,0.62605,168.757,183.8617,752.834,15832.74018,,,667064.90289,,4381.8408,,23941.53075,21687.56403,,,tg
2003,589.1044,22197.34941,,,829.06951,,,10219.47145,18888.10383,4445.70875,,67142.38587,4440.89265,3936.424,,,,,177.3918,358.20905,673.13875,545.4854,16395.79649,,,22684.8418,747.23615,2309.5565,,397.5754,215.19575,0.442,17147.6189,711.9804,170.5312,87.0462,68395.4333,,,13177.10847,2178.93364,29.4173,,,4534.8526,48589.9654,7389.73915,509.43085,98.17675,,1538.63485,,1347.52765,367.30625,69.3453,0.24955,141.25435,187.87105,760.847,16472.04524,,,661799.70233,,9877.65665,,26396.96835,24237.88434,,,tg
2004,572.0751,24171.2647,,,839.4136,,,10248.21157,18753.36466,3344.2947,,79063.69116,4506.4013,900.0,,,13816.211,,166.3735,291.44205,709.51695,499.80405,12152.33254,,,23602.69025,877.73815,2254.77215,,508.8353,389.27825,0.757,17452.05372,628.12024,291.597,86.855,73680.18805,,,14590.66315,2682.05307,22.54365,,,3992.3833,50158.13166,7593.13113,941.5494,93.2831,,1537.00304,,542.07335,420.95755,43.26485,0.1908,210.5854,214.5665,895.325,16482.16562,,,659522.6671,,10030.42795,,26637.27371,22062.66287,,,tg
2005,797.55465,21570.54635,,,1139.83735,,,9746.38459,18524.65342,2846.11245,,80719.45375,5045.5575,,,,18139.99335,,174.84365,281.841,1040.29165,504.77995,11526.24418,,,25467.53085,959.48305,2207.19744,,520.7786,214.39825,,17988.96159,931.07232,321.59835,80.0614,78225.81399,,,12667.11623,3183.13113,15.686,,,4696.8584,52979.22785,8068.41731,1240.8462,149.6119,,1637.95234,,459.70695,464.52083,42.83025,0.2908,242.71035,168.1117,1097.592,15655.94505,,13.1,639889.13134,,10227.71065,,29138.41384,25612.68717,,,tg
2006,599.6998,21090.00706,,,1063.17747,,,9771.30428,17250.4917,3025.4553,,88335.22628,5207.9887,,,,23019.5483,,199.5456,359.22215,1333.5657,1292.5016,11924.42737,,,26252.80835,49.76075,2138.18656,,1263.33625,311.79088,,18319.65245,1767.19675,373.2348,92.805,71840.31073,,,13702.34389,4603.50116,15.62155,,,4720.78556,47213.02547,8708.45759,964.53625,167.0344,,1546.22545,,548.3089,626.8975,34.76725,2.2753,114.99525,163.66105,1265.281,17265.88661,,,664134.16088,,9880.144,,31444.70942,24958.22628,,,tg
2007,631.37455,21332.64465,,,1111.8732,,,9910.80005,18446.71689,3693.1499,,78038.76395,5310.26499,,,,20784.38005,,180.093,341.3192,1142.70425,609.4804,11972.31966,,,27568.76975,43.82,1952.9594,,968.72235,1531.17407,,18913.62438,2463.43225,342.53355,59.8195,76047.12853,,,19931.23963,3409.99856,15.12305,,,4578.5928,49937.50614,8688.85052,3183.68445,159.1383,,1438.7475,,600.76345,1165.091,39.72145,0.1908,251.48313,192.54935,2100.433,16945.34508,,,717774.85314,,9844.789,,31793.99243,30278.55364,,,tg
2008,686.24239,24062.05045,,,158.90614,,,5610.40027,21248.00909,4258.67359,,83466.04015,413.5531,,,,,,155.95416,367.93762,2870.99002,286.77095,11474.39842,,,,191.59578,1991.77517,,1.15425,2600.89921,,650.0877,6925.12514,379.83958,8.20486,67573.55478,,,21680.51546,5342.82444,29.24072,,,14944.15918,57867.49356,8604.36224,1185.44867,135.37359,12.054,1616.54692,,653.93639,1274.16753,2140.63865,33.35919,122.91252,303.66744,2164.07005,52484.32185,,227.13652,685823.17204,,16807.00034,,39450.60002,34497.03794,,,tg
2009,809.76355,26460.70388,,,91.76981,,,6294.89694,20566.57204,4964.72132,,71858.95656,6887.71326,,,,,,175.13416,458.80098,1238.50737,208.02888,15026.03176,,,,187.32661,1852.62273,,1.22081,2631.03355,,661.40957,7293.68439,358.7089,,68489.50348,,,24034.33554,5331.13745,27.16337,,,16421.83857,55091.08845,9739.31501,4430.06844,174.34144,12.648,2640.94088,,470.8264,972.98209,2242.15935,458.33065,122.37913,150.87415,2256.13182,71138.0822,,515.09316,701525.19906,,15850.5513,,40172.18292,26495.35949,,,tg
