,canton,population,birth,death,migration_international,migration_national,year,Total,0,01,02,03,08,1,11,12,13,14,15,16,18,2,21,22,23,25,26,27,28,29,3,31,32,33,34,35,38,4,41,42,43,48,49,5,51,52,53,54,55,56,57,58,59,6,61,62,63,64,68,7,71,72,73,74,75,76,77,78,79,8,81,82,83,84,85,86,87,88,89,9,91,92,93,94,95,96,97,99
23,ne,159722.0,1983.0,1690.0,1845.0,-187.0,1991,952877.17278,9609.8577,455.91715,9153.94055,,,23604.29945,1267.39255,,,7870.33565,7871.0494,6595.52185,,130263.2047,79372.9413,1795.8386,41639.41765,7169.90915,53.0,5.0,,227.098,15355.56265,1292.37295,4978.0676,36.2,8881.7871,167.135,,245153.52645,240379.9059,1020.87925,2624.77075,,1127.97055,9282.5451,,1.835,1749.0032,3494.87155,1593.73635,1851.02945,591.72455,,0.345,8263.2309,8242.1819,20.0,1.049,,,37880.81396,9918.25815,13910.59056,9062.5239,94.15,119.0,,3444.8671,,1331.42425,32283.03395,403.36225,11743.31715,,36.13275,1283.5049,,18774.24935,,42.46755,441181.09792,381410.80783,,595.0,,35263.0988,23912.19129,,
24,ge,378655.0,4739.0,3244.0,2034.0,-410.0,1991,1108198.90388,12929.49219,74.47055,12855.02164,,,19945.83213,1890.7912,,,2072.62848,6879.6885,9102.72395,,7951.25581,7517.39581,167.8616,49.223,,,206.6864,,10.089,19348.45436,5742.54227,3316.88849,17.275,10242.7486,29.0,,0.0,,,0.0,,,4568.1867,,,396.54,1700.03225,,361.72,2109.89445,,,31852.9872,31055.2511,797.7361,,,,15365.83055,72.7817,7384.81005,4554.448,,,,2689.5356,,664.2552,20582.34177,20.5765,,,,0.5,7070.138,13479.41592,,11.71135,975654.52317,835018.66399,,,,23478.62401,117157.23517,,
25,ju,66789.0,871.0,644.0,562.0,-50.0,1991,316963.42771,3446.49735,70.40125,3376.0961,,,14860.1641,335.2779,,,600.41615,1588.54935,12335.9207,,4789.6663,4524.6231,,,,,,,265.0432,1912.82575,540.929,385.74395,2.793,983.3598,,,105095.02358,104095.52258,149.6457,841.5212,,8.3341,4549.8782,,,329.7595,24.703,84.5647,,4110.851,,,7072.9339,6954.6344,118.2995,,,,24263.22305,5540.24025,12329.51385,2772.48,1104.39405,,,295.9574,,2220.6375,9283.02985,62.9277,6803.54505,,1.22,,,2330.539,,84.7981,141690.18563,127237.81923,,1063.975,,7437.94369,5950.44771,,
26,zh,1151718.0,13179.0,10677.0,6513.0,-2829.0,1992,7386766.59571,150945.41336,475.48115,150469.93221,,,184335.36387,33762.82771,14103.36355,,82289.37081,17216.09465,36963.70715,,196593.92116,94842.09361,51398.6124,48430.86035,976.816,,,,945.5388,105225.85479,1815.79883,56929.59756,3403.9537,43076.5047,,,1016147.66835,982661.2576,7124.9697,14462.53285,,11898.9082,711714.63206,,34479.41398,320261.80926,69720.52306,4439.36985,80506.28,202307.23591,,,133296.65964,123771.17195,7449.50909,2075.9786,,,507090.09418,5672.756,299140.23091,172890.53237,1380.7473,1541.4294,,24143.9736,,2320.4246,102774.44926,1949.4562,19380.99495,89.71645,184.1168,87.4347,,66247.63056,,14835.0996,4278642.53904,3674189.45284,,146437.62,,219.5593,457795.9069,,
27,be,949770.0,11457.0,9547.0,2669.0,-933.0,1992,5774088.43383,70377.67312,487.06185,69890.61127,,,116089.71139,35643.2819,1013.06925,,22394.44249,26685.82235,30353.0954,,292613.065,52577.298,6321.4497,215603.30275,890.4071,212.41625,5359.4369,,11648.7543,30390.2264,928.4833,7111.21815,8.6025,22341.92245,,,1414334.24883,1394951.65845,6069.1099,9046.4617,,4267.01878,474175.52455,426.9987,3424.34045,64110.32905,8273.99048,5050.4609,7337.42425,385485.65172,,66.329,77429.84125,76798.11015,511.7141,120.017,,,288047.68003,3356.76245,172256.1864,87072.87008,4120.82795,25.9852,,14647.02975,,6568.0182,397561.1397,285065.50635,34033.36765,0.1155,457.29365,710.7398,288.9,76423.43115,,581.7856,2613069.32356,2328793.03329,,59572.261,,11125.8921,213578.13717,,
28,lu,326283.0,4650.0,2789.0,3079.0,153.0,1992,1513631.82995,38145.73264,241.5341,37904.19854,,,34859.29962,7230.07671,86.0508,,7840.92679,12301.10985,7401.13547,,188300.73505,132628.5745,9165.64765,41890.5831,3195.8456,,761.6223,,658.4619,14171.5657,162.27835,6964.45755,1376.7086,5668.1212,,,71974.50715,69052.2957,1588.7191,1324.77225,,8.7201,141681.9814,2839.4113,1.4683,94651.61352,5607.48927,350.1608,211.4566,38007.43371,,12.9479,34378.05235,32811.4647,1566.58765,,,,104718.16118,19303.51505,50756.33935,22900.47463,5113.356,371.9041,,4718.59085,,1553.9812,48829.4995,3572.96295,1990.7188,503.324,39.7168,1540.25515,,29481.9453,,11700.5765,836572.29536,724817.75804,,61390.611,,8.258,50355.66832,,
29,ur,35363.0,478.0,289.0,173.0,-181.0,1992,110572.5278,3417.98305,49.14985,3368.8332,,,2571.519,6.223,,,259.3681,949.59795,1356.32995,,23965.25445,23956.62845,8.626,,,,,,,523.8492,293.07825,89.03,,141.74095,,,231.7843,,88.1195,93.6648,,50.0,9070.66045,,,7882.4818,1.8285,,9.03,858.11615,,319.204,703.0381,685.80275,17.23535,,,,16172.7242,371.8408,11610.49005,927.42605,3131.4896,,,46.0197,,85.458,4143.69666,17.40675,2596.23031,,266.70535,,,1263.35425,,,49772.01839,42046.05582,,2121.233,,2113.662,3491.06757,,
30,sz,113553.0,1686.0,937.0,1300.0,488.0,1992,498981.77133,7079.59666,,7079.59666,,,17996.50917,4.4218,2039.89194,,5992.31318,4354.37002,5605.51223,,50797.0704,49073.30065,32.37795,1691.3918,,,,,,2051.0413,658.90565,131.0061,52.0,1142.4669,66.66265,,63332.5503,62621.2982,,651.2586,,59.9935,42326.29709,,93.3144,32769.12485,0.6,50.5951,161.8243,9250.83844,,,8237.334,7298.9005,829.645,108.7885,,,41329.36252,3677.84375,26616.32325,9758.36572,607.65055,,,667.57775,,1.6015,5357.53315,122.28015,174.1232,,2.1536,,400.0,4311.17645,,347.79975,260474.47674,219095.57282,,11181.60578,,20509.34539,9687.95275,,
31,ow,29712.0,418.0,252.0,264.0,96.0,1992,111544.10772,2711.95139,32.13395,2679.81744,,,2659.66836,,,,249.3842,1031.6664,1378.61776,,2863.037,2806.98035,14.39605,41.6606,,,,,,2921.63004,10.0,14.2458,18.4949,2878.88934,,,1843.51915,1341.98315,190.5783,310.9577,,,4022.83808,,,2591.0654,0.38,,231.8776,1199.51508,,,4200.88063,4200.40148,0.47915,,,,7583.13605,1549.5113,2963.5483,1577.513,698.273,77.1017,,107.31685,,609.8719,5514.3408,115.43705,4934.19275,,,45.8594,,376.76065,,42.09095,77223.10622,72071.7786,,1300.0,,2179.94945,1671.37817,,
32,nw,34344.0,518.0,267.0,309.0,-38.0,1992,111667.78065,2798.7739,8.13285,2790.64105,,,2303.4052,,,,351.6116,1114.057,837.7366,,6312.1131,5916.61295,271.19765,124.3025,,,,,,2081.26705,435.917,41.232,338.9749,1265.14315,,,39.91745,,,39.91745,,,1877.77655,,,1365.007,59.87285,,,452.8967,,,450.85205,450.85205,,,,,12293.55625,583.47715,4988.3393,2045.3134,4524.32245,11.199,,96.90495,,44.0,155.79225,,52.47125,,17.981,,,85.34,,,83354.32685,71003.6823,,4720.042,,4291.74165,3338.8609,,
33,gl,38720.0,508.0,382.0,178.0,-48.0,1992,186184.84888,2163.27645,131.61225,2031.6642,,,7431.20535,,,,453.02215,3746.17295,3232.01025,,25491.24995,24289.4235,982.72625,0.2712,,,218.829,,,773.78165,17.5552,2.084,48.7953,705.34715,,,5093.07325,4396.38955,248.52805,448.15565,,,18576.98095,,,16171.55245,18.29855,18.10455,61.36665,2307.65875,,,3668.78065,3583.81105,84.9696,,,,21031.44625,1668.04685,14154.62955,2861.14075,1267.8036,10.0,,568.16355,,501.66195,14875.59516,767.35505,11337.26366,1.72,77.62955,3.058,295.66775,2369.11665,,23.7845,87079.45922,20540.87255,,3402.7799,,52776.7961,10359.01067,,
34,zg,85882.0,1116.0,578.0,491.0,154.0,1992,517651.85104,4295.78223,0.53365,4295.24858,,,10534.78341,2001.12718,0.03135,,3177.79968,2272.88025,3082.94495,,53941.4519,46161.56315,4611.63295,3130.3198,,,13.381,,24.555,2975.86665,504.76895,865.98335,,1605.11435,,,81451.797,80259.29345,31.60855,1143.7155,,17.1795,15892.39745,9.816,,5584.1591,197.07465,,3119.0024,6982.3453,,,3985.85435,3498.65845,408.247,78.9489,,,24286.9151,22.2064,17518.1483,4478.4253,647.47595,174.34565,,138.1535,,1308.16,12182.61425,0.69,1926.05715,29.942,0.49105,,,10225.43405,,,308104.3887,262478.0741,,32077.0445,,236.93395,13312.33615,,
35,fr,210783.0,3162.0,1840.0,1789.0,661.0,1992,798528.22965,12875.63035,23.6329,12851.99745,,,28677.38869,1251.72869,14.77585,,6278.2127,5864.42825,15268.2432,,11149.10265,7793.34975,2168.29245,682.55345,190.694,67.899,246.314,,,6328.58595,1766.5971,365.06415,117.762,4032.45595,46.70675,,91477.8895,89922.49,216.7191,1297.984,,40.6964,24928.1788,520.98165,,11976.4581,75.04135,204.093,36.3525,12115.2522,,,12572.0107,12387.4182,,184.5925,,,110387.3979,25306.63925,68178.18345,7488.1405,4403.84925,40.23115,,1663.38015,,3306.97415,17483.44136,375.1384,15243.91376,,,275.0613,238.101,455.25565,,895.97125,482648.60375,439989.3262,,,,13036.4962,29622.78135,,
36,so,232600.0,2803.0,2079.0,812.0,745.0,1992,1134022.96382,20764.75756,66.34435,20698.41321,,,30238.58174,2026.01945,1.2,2601.2445,5205.00224,10158.40365,10246.7119,,98480.3062,91523.99835,6156.56665,785.3462,,,,,14.395,6488.54917,237.33497,3189.9009,,3049.25165,12.06165,,161417.69781,154267.43566,512.65515,6353.3378,,284.2692,53588.67205,615.7454,2792.85915,12770.99173,214.1255,2813.45275,62.823,34318.67452,,,30907.3797,30609.2745,298.1052,,,,52564.0155,160.43255,37117.42495,10995.7622,1772.71725,0.5,,1969.3567,,547.82185,30707.9869,1232.9463,17783.89105,3.0,15.6595,19.6574,1091.52565,10004.145,,557.162,648865.01719,582415.44474,,18232.0022,,323.28915,47894.2811,,
37,bl,195647.0,1918.0,2620.0,1899.0,-212.0,1992,752628.37654,11233.43743,5e-05,11233.43738,,,13945.61987,595.27306,,,2435.19545,7867.58186,3047.5695,,73700.82566,67165.20798,6476.13818,,,,,,59.4795,14744.76295,,533.23575,9781.3627,4278.6996,151.4649,,1866.10565,,831.4279,1034.67775,,,18366.77996,,,1069.04995,333.46185,90.4936,1.9959,16871.77866,,,11170.75,11023.39775,147.35225,,,,85912.7257,38281.4967,36297.9691,7828.41635,,,,3442.6473,,62.19625,12554.62463,173.1605,11359.77113,515.44265,,91.71025,,346.8517,,67.6884,509132.74469,379577.34986,,47267.63945,,35408.7086,46879.04678,,
