,canton,population,birth,death,migration_international,migration_national,year,Total,0,01,02,03,08,1,11,12,13,14,15,16,18,2,21,22,23,25,26,27,28,29,3,31,32,33,34,35,38,4,41,42,43,48,49,5,51,52,53,54,55,56,57,58,59,6,61,62,63,64,68,7,71,72,73,74,75,76,77,78,79,8,81,82,83,84,85,86,87,88,89,9,91,92,93,94,95,96,97,99
0,zh,1143249.0,13067.0,10807.0,9204.0,-2961.0,1991,8694046.629047014,170224.02135728727,493.9280304806654,169730.09332680667,,,210484.86259777698,36768.298251436034,16342.53918440261,,95739.72226597738,22072.832061604407,39561.47083435655,,206600.372849947,106719.91521956163,48812.738867138265,46177.73001332582,1217.440036991768,,,,3672.5487129294966,128305.45246634378,3908.957839791939,65246.11577514065,7449.3688819972285,51701.00996941393,,,1061793.6107757618,1007622.1399895633,7680.612963627562,27189.844048953317,,19301.013773617982,811450.2552382996,,43350.45769913271,392667.2499789922,85546.47826547279,4208.69566796976,99447.65717900461,186229.7164477275,,,174350.18587021623,156295.38452381807,15362.170206903542,2692.631139494644,,,502952.34520761564,1346.4158089662262,341844.23835479905,121163.4742248285,1910.9329525581434,2349.6570831654126,,31864.191823027366,,2473.434960270922,139407.62352478853,2363.1718849911613,22521.84401186281,57.04541880475895,170.42364073843987,401.1180445605257,,95352.67668087882,,18541.343842952083,5288477.899158975,4614776.265525235,,167571.50738144343,,2420.5028872960556,503709.6233650028,,
1,be,942425.0,11388.0,9607.0,5985.0,-566.0,1991,7370951.551130502,89971.20740152025,669.6658566851495,89301.54154483508,,,172485.84875822903,43857.265093410235,1189.7024692883153,,28649.652663676843,34384.12074675461,64405.10778509906,,327696.2332582289,64295.73758574801,8089.245608298672,233639.29357305387,1371.3933913266621,309.1534093864853,4844.645637523295,,15146.764052891878,36026.95119828023,1312.0870212510445,6829.118339599115,407.21127875336737,27478.534558676693,,,1781177.8317419768,1758179.3306549864,5919.237973929072,11988.55823390007,,5090.70487916031,555408.1377185481,513.6870804859082,4159.273540036475,83584.8275701465,9861.343311723516,6237.394699616451,9261.180381214828,441708.43807489326,,81.99306043118256,95583.73480237917,95073.9685822164,376.79267228126577,132.9735478813786,,,371448.7514733337,2655.8850797397736,217744.9673733707,116682.89802001092,4238.230203840617,19.13127732841359,,21174.668612371115,,8932.97090667203,524100.1636117791,362392.00445848337,51095.28153471781,0.27647679985584517,613.455437125453,875.5583260852856,230.45848132059743,108764.67227270415,,128.45662454269112,3417052.6911662268,3051934.594537694,,75906.56257591433,,13360.61680744213,275850.9172451772,,
2,lu,321424.0,4615.0,2799.0,3088.0,-288.0,1991,1757604.68067599,38263.432883416455,239.4708388059458,38023.96204461051,,,54262.104807981996,8485.760864474567,134.3598628304188,,17776.26479438341,16912.51058630373,10953.208699989858,,212389.01353512518,160471.1938005716,9610.455356915943,40293.25683495625,404.8878253813088,,903.904142748421,,705.3155745516805,17117.744739547383,2131.3525743791406,7017.993530936464,352.36738836224765,7616.031245869537,,,76999.21094385724,71415.41676786361,520.9044352787326,5058.058210363679,,4.831530351224924,148163.77622302383,3473.7713936284,,98299.83458985898,6483.390141938844,126.11502328590247,591.4949766350641,39189.17009767666,,,31594.983087216257,29888.720275230076,1706.2628119861856,,,,109960.89910965184,10460.06024236263,59200.36009143212,30218.402480100835,2871.78299556654,125.39565947964252,,3473.876218955358,,3611.0214217547514,42065.09614395015,875.724015617711,2719.7744131100644,34.502535694617045,41.29960644216309,645.2572137867861,,37748.53835929881,,,1026788.4192022193,916068.7870251585,,51213.419809232895,,11.14542185731675,59495.066945971026,,
3,ur,35029.0,445.0,309.0,257.0,-59.0,1991,137314.03233517808,4723.982330532411,47.439225842184655,4676.543104690224,,,3915.8961888738936,9.704204643281466,,,328.4940753055008,1347.6853747073656,2230.0125342177466,,29242.865426047963,29235.883273082505,6.982152965459037,,,,,,,1644.1265511776353,795.9197735292732,199.19504822903082,,648.0945078084346,0.9172216108961687,,315.18361735149296,,139.3986852657062,123.37226860600555,,52.412663479781074,9001.970212668277,,,7965.910552683738,21.87376994499314,,17.45721685686939,398.27039903783975,,598.4582741448363,1950.100477365778,1930.264184197732,19.83629316804599,,,,21956.35583195776,653.2367142224359,11778.343790063065,2275.238045702034,6955.8594321502815,,,293.67784981995715,,,3656.896064076237,17.778440968171083,1710.4200534217437,,319.7126611186101,,,1608.9849085677113,,,60906.65563512665,52567.71316290114,,2774.790610132373,,2516.518890325425,3047.6329717677063,,
4,sz,111075.0,1621.0,910.0,1205.0,562.0,1991,572918.9318351769,9866.048593071582,,9866.048593071582,,,19984.11239320737,14.33578068333102,2056.0541703510653,,7412.954725433849,4722.247851363037,5778.519865376088,,50957.17184718824,48191.92414172731,4.979858188872701,2760.2678472720786,,,,,,2376.289464343565,977.6427983240015,300.4381661872379,68.1364625237154,1013.865910729001,16.20612657960701,,71848.35666313555,70856.90830373514,0.5568845494726737,939.4756347147081,,51.415840136225,53747.921222334924,,1.8394224248229174,42741.80921081929,0.7861899521967163,,214.049583249153,10789.436815889463,,,6327.086132059546,5320.413073203193,890.0286762821012,116.64438257425282,,,46120.41432862179,4050.7261277798975,30500.569264219863,10020.434862903654,601.3177780326345,,,846.5767438141405,,100.78955187161903,5605.541565903817,45.921748202786304,152.77917964128895,,0.8383405523590984,33.475968164536184,524.1266347978109,4528.18780280678,,320.2118917382549,306085.98962531035,249717.68519808157,,13114.305906401418,,32896.40827204959,10357.590248777684,,
5,ow,29017.0,429.0,265.0,316.0,191.0,1991,131379.71795032127,3922.530518301336,69.45051351298285,3853.0800047883536,,,3490.09610385913,0.2358569856590149,,,335.5279202603166,1033.7731575402331,2120.5591690729193,,2866.7998615862025,2622.2531839013845,20.99841294905144,223.54826473576443,,,,,,3150.584362563543,13.103165869945268,71.24296108816205,23.83334840084346,3042.4048872045923,,,2393.7822562957704,1681.8008392027311,345.5699900355547,366.4114270574843,,,3274.131401195923,,,1540.7715304603394,0.34592357896655523,,307.026896597452,1425.9870505591646,,,6369.4755026007815,6148.1132390271,221.3622635736814,,,,7081.450328801386,1654.0986500471274,3538.461526980829,1639.8182957554268,,16.198133648426342,,183.1563801092418,,49.717342260333346,7597.336120520271,1.7800650834320653,6518.329065469597,,,22.884941255176813,,1012.3926562744142,,41.9493924376537,91233.53149459689,84978.82024060922,,1703.7155565410683,,2302.3729988071286,2248.6226986395122,,
6,nw,33678.0,523.0,248.0,322.0,69.0,1991,134900.39823225638,3677.875490537941,10.554796655728964,3667.320693882212,,,3889.3229029738163,,,,439.64194186062895,1596.4233620590005,1853.2575990541868,,6789.217286462913,5559.5487854388475,410.5607755288722,819.1077254951924,,,,,,3066.019871346213,709.677946048932,24.56758430036584,446.1750493317248,1885.5992916651905,,,47.70043745380204,,,47.70043745380204,,,2520.731165057636,,,1511.4763239140982,233.43512751127284,,,769.268130697293,,6.551582934972634,849.9161511519254,848.6058345649309,1.3103165869945266,,,,15188.93311990534,510.1175815554468,5383.183265176531,4096.628286749708,5027.868581715157,,,146.23938955559922,,24.89601515289602,872.3464125514151,,740.697594739488,,19.944328770643693,,,111.70448904128345,,,97998.33539481543,84792.50006179113,,5852.931303003262,,6488.369266350428,864.5347636705594,,
7,gl,38200.0,523.0,412.0,392.0,17.0,1991,244462.64655796523,1974.5445643278201,99.55595432079302,1874.9886100070269,,,5182.157639159638,,,,668.2679454343144,1610.4564596107357,2903.433234114588,,31926.441164157364,31272.150300240697,438.34020784727903,,,,215.950656069394,,,1104.8041749204488,1.1268722648152933,5.66056765581636,,1098.0167349998176,,,421.8400462255507,,,421.8400462255507,,,19956.8048189951,,,15584.579413430229,51.32510071257564,20.926345536766743,,4299.973959315533,,,4457.466413236071,4457.466413236071,,,,,20204.41744094601,,13538.206242015689,5213.899927447923,808.6671229300205,,,537.712914393381,,105.93123415898552,44163.32719080152,1212.6161719925772,38544.557913436176,35.617025467685224,39.30949760983581,5.283196478761936,71.14514595494292,4234.598399356441,,20.199840505107627,115070.84310519569,26611.192507234337,,4488.906149424416,,69168.64364660245,14802.10080193452,,
8,zg,84412.0,1072.0,568.0,817.0,149.0,1991,644021.7864050526,4494.933147113787,3.0485825713014667,4491.884564542487,,,12167.707036934324,2407.209004846872,,,2711.5674679212425,3099.359370038215,3949.5711941279947,,64532.797612375,56759.938164475556,4086.619892110756,3645.085263456042,,,15.760356876711473,,25.393935455953926,5034.922277966264,694.4704117402734,2228.368414480216,,2112.0834517457756,,,96785.70723342607,95373.80357036923,38.96645672736063,1372.9372063294595,,,15958.807009960794,3.993844957159319,,6740.716193161795,235.77980801204083,,2979.8966930328243,5998.420470796981,,,3744.219295835824,3659.2860815309127,14.606098995227992,70.32711530968221,,,20484.04941762751,34.902116737821025,13405.782371942556,5572.249631703923,940.7640690146994,331.83328609579746,,190.05329698071677,,8.464645151984644,14568.605072281096,0.9565311085060043,2142.351109747056,30.42987519474999,0.507289066654931,,,12394.360267164133,,,406250.0383015321,348399.78714636643,,40536.293569322035,,2450.472775852941,14863.484809990478,,
