,canton,population,birth,death,migration_international,migration_national,year,Total,0,01,02,03,08,1,11,12,13,14,15,16,18,2,21,22,23,25,26,27,28,29,3,31,32,33,34,35,38,4,41,42,43,48,49,5,51,52,53,54,55,56,57,58,59,6,61,62,63,64,68,7,71,72,73,74,75,76,77,78,79,8,81,82,83,84,85,86,87,88,89,9,91,92,93,94,95,96,97,99
0,zh,1143249.0,13067.0,10807.0,9204.0,-2961.0,1991,9801826.748064307,841185.3134556748,52985.73423902122,788199.579216654,,,772798.8481615223,327373.7099156184,12867.446533043722,7.599836204568257,199730.00431594416,104280.96276024471,128539.12480046673,,1957144.6053968994,1687637.2771839653,142277.77524172017,109092.44225396046,1223.8356922528883,421.3322985480902,313.46795432831146,,16178.474772124177,630448.6467952487,34184.72784072094,256190.233728167,7372.515996989341,332119.0694847284,582.099744642996,,1450006.9632770123,1262073.775030939,56432.57620270122,76928.74198677698,,54571.87005659558,1707851.6203647794,45083.866457780125,103401.97538806393,841083.8137777292,250994.0597241984,21220.471121764484,74714.37463260794,362247.07585722883,,9105.983405407222,733840.0724182726,516374.51490981894,216655.1051971026,810.4523113513076,,,760989.9576422316,3570.9463061631354,448826.2810710662,151203.07614473434,11558.877580797101,8072.493145218118,,79283.58901118969,,58474.69438306281,104590.2611430584,7165.731922667584,55092.684132442504,197.84077052054263,2020.3071745811158,757.0976481739704,,16928.87886456097,,22427.720630111708,842970.4594096019,0.0005896424641475372,,152668.38975322532,,,690302.0690667336,,
1,be,942425.0,11388.0,9607.0,5985.0,-566.0,1991,7616697.229369723,466058.2966988251,44528.13144904924,421530.1652497758,,,421212.6931120926,122949.0396241978,1246.4111367302175,25.517105215131416,79876.95260410313,114913.25860153495,102201.51404031151,,1603489.4931227982,1070292.548773478,16375.754203018849,410931.56752772466,49313.40607857969,20340.669859538855,6778.610810920993,,29456.935869537174,234173.7688786051,17548.05959898164,89036.18148400645,1268.287592824214,126087.12161414967,234.11858864304924,,2062820.1969994132,1968369.2232604483,39570.0952071005,36081.42979861323,,18799.448733251174,999523.6427861768,11353.977283116632,42000.994277229445,299682.4869305631,60535.44952382038,13548.70646398557,11999.069003918477,556998.8195091801,,3404.139794363094,516961.4699539558,393571.07809717214,123039.1475407681,351.2443160155346,,,476481.4864799762,1019.9647792831678,244896.39318895357,123579.01402598803,18334.423168126134,310.6336740348131,,50014.65184912163,,38326.40579446897,462366.32596241997,352898.5139220631,95865.39740288182,277.16576431728697,9341.431834354407,2847.4524475367616,,843.4730624303561,,292.8915288361017,373609.8553754629,,73.21158072846258,19654.752735867656,,,353881.8910588667,,
2,lu,321424.0,4615.0,2799.0,3088.0,-288.0,1991,1828065.765675532,219554.00073936052,28941.772232598883,190612.22850676172,,,100613.34039217465,24357.442081179106,1046.0470895580993,,25773.69868145374,20582.606779677346,28853.54576030639,,563059.3116159715,453129.74809854577,17212.818061514576,68409.59599838687,14964.280415524725,19.945639087230692,7082.547509292342,,2240.3758936201166,92818.12694330107,7668.180129517192,35154.24896925962,1169.2209107170045,48605.95150392187,220.5254298853973,,109237.55359196632,92213.93595546915,8610.439295963984,8200.725705624434,,212.45263490875342,291794.6212578864,5020.0567362868105,15529.628208110633,173577.84194167206,10599.139931055228,1718.2861459567887,3764.2158407224592,81176.17382333397,,409.2786307484983,168043.42851381394,134034.57571565048,34008.852798163476,,,,147060.74364854163,9281.749757203805,61357.82700022359,35415.93682854367,14124.23229789896,568.6882743832971,,16300.701955064811,,10011.607535223558,17884.317260755586,6405.657130382638,7745.253501497175,259.4918866127581,1153.205304169146,758.727419944874,,1561.982018148996,,,118000.32171176065,,132.2642735128385,,,,117868.05743824781,,
3,ur,35029.0,445.0,309.0,257.0,-59.0,1991,143696.1773412712,14388.581724647185,1141.844990391562,13246.73673425563,,,5764.09026602513,,,,1155.178575433331,2618.0050064946904,1990.9066840971084,,56589.07288153147,55502.4208498698,968.3483951933031,5.227966634620113,87.74292616240254,,25.070680353942375,,0.26206331739890554,4118.537631790037,598.164435650203,1169.227069204964,1.1792194124657245,2033.228796087933,316.738111434474,,921.6486465169888,,601.910958351567,319.13559769369783,,0.6020904717239851,14403.486182729277,,1236.5994861268018,10486.807734852948,112.99534742696112,,20.1824132945006,2546.9012010280667,,,6459.126603499327,5954.524078942711,504.6025245566161,,,,31102.50679579183,608.8094476029464,18365.83437872238,4011.4157784642803,7075.112327470092,51.92784634259312,,380.1758441930561,,609.2311729964705,4268.822099681348,458.6436943944181,3405.3000797008767,,404.8390160884432,0.0393094976098358,,,,,5680.304509058616,,,,,,5680.304509058616,,
4,sz,111075.0,1621.0,910.0,1205.0,562.0,1991,632883.7846085045,47999.505317108895,3288.879564715513,44710.625752393404,,,27986.513022197545,478.95098085965924,4011.8966908580387,2.2918747423121273,9373.49909425943,6059.321823738114,8060.552557739981,,202887.34991209663,181163.17461882762,1114.4854490234575,19627.763883062027,913.2068008736178,,1.721755995310809,,66.99740431464105,24082.616214707035,1828.846007943503,2466.8740085723507,1.0482532695956222,19590.840078862126,195.0078660594605,,97540.34689802397,94681.503671849,1026.153994166007,1566.5073930296694,,266.18183897931726,75933.32178263496,,5522.53622039335,49695.89119851932,169.30515449978125,0.13103165869945277,718.1636217821375,19821.92225777497,,5.372298006677563,48133.210414740795,40661.63258381563,7382.644220080172,88.93361084500447,,,61500.19453529628,2789.896005263074,34055.31271959487,13225.22828057509,5392.515523353427,125.31310953466182,,4531.934128960654,,1379.9947680145,6779.448496315057,5137.687656219414,641.670287645718,11.13769098945348,744.1432687524782,96.25592199644731,,82.05792110223877,,66.49574960931022,40041.27801538367,,66.08306540023626,,,,39975.19494998342,,
5,ow,29017.0,429.0,265.0,316.0,191.0,1991,154002.2950263076,15870.739295625972,1945.6588317150135,13925.080463910963,,,7124.411220128371,1431.4210251675922,,12.595418192484887,668.4908958015916,1238.1286910996541,3773.775189867048,,62315.78250147866,56657.25147073344,857.2837337414489,1594.9941997575656,2562.6840298342454,21.430227780295496,595.4083812569478,,26.730458374688347,10177.03533191076,566.4902838244427,894.105267731729,524.873384220739,6816.292502234805,1375.2738938990478,,3809.9244004165425,2233.7192888106956,947.5866254198628,520.2083951077211,,108.41009107826177,11353.824238139274,41.02732265538563,1218.0679407002563,5240.77753437533,124.56727733334456,30.561168916766846,890.0918990574233,3752.677258373214,,56.05383672755083,12727.759971223853,10818.973186203546,1905.4760736157752,3.3107114045297226,,,12111.593030469097,1673.1629701979464,4433.651736846591,2560.277174811424,764.2766762066254,94.38040034965273,,926.3146838832763,,1659.5293881735856,9791.486075941933,1608.2637758340595,7754.137447956997,9.385797712641798,227.31955242062267,147.1876001537778,,,,45.19190186383037,8719.738960973154,,1.760148271309748,,,,8717.978812701844,,
6,nw,33678.0,523.0,248.0,322.0,69.0,1991,152389.4150051375,16954.961436899215,1747.6205964848111,15207.34084041441,,,4126.502587711573,,,87.7381435068601,427.4058124762979,2100.9899184253045,1510.3687133031112,,65136.57012439856,62553.16166881361,1576.327495175071,832.2108913651382,3.144759808786865,,171.72530923596022,,,8779.669762418305,575.9061533027563,1070.6664968794803,456.8283817947958,6676.268730441274,,,1023.1289317774416,368.7943032867632,430.89839582310236,218.48389112703057,,4.952341540545816,9396.945165489826,,290.95579814213477,5550.94886320242,289.70588714980056,,142.92966088850977,3000.3132599014207,,122.09169620553581,9703.803424342528,9312.687222838027,391.11620150450835,,,,23074.119326193242,3592.2284026532716,5630.4969383981015,4799.1749658055805,7205.043909878937,,,784.170033662035,,1063.0050757953234,1424.127606496893,352.6446513520555,961.828194340589,,97.14516834821116,12.509592456036748,,,,,12769.586639409968,,,2906.6202516333046,,,9858.072355324235,,4.894032452424561
7,gl,38200.0,523.0,412.0,392.0,17.0,1991,249504.72046524438,22846.151573260202,3024.0137422003436,19822.137831059867,,,15103.183316303404,20.978168557782382,1.4413482456939801,,799.2920698133918,5944.872286962908,8336.599442723635,,66750.66344631549,60408.90936831782,3164.3976545078112,2112.872393362805,651.7514703710777,,412.73255975598636,,,9878.023641875958,275.3034113521918,750.338576607447,109.29088588803953,8539.197645192406,203.89312283587032,,1107.384057248582,5.241266347978106,294.0350421215721,781.9014170391415,,26.206331739890537,33753.36369286701,,2139.2674106912227,23204.809385358465,765.0901207438313,37.08195941194512,282.072637872264,7286.386398124674,,38.65578066458424,16333.234298739213,16196.529362313055,136.7049364261629,,,,31489.01854480963,,21948.405158487032,5871.9523171908795,1089.2243141535957,,,2303.916420714948,,275.52033426316865,40172.843523267,1725.670893693601,38117.84342399116,44.55076395781392,46.5188594714797,141.8483221250925,,39.30949760983581,,57.101762417999694,12070.854370557827,,,,,,12070.854370557827,,
8,zg,84412.0,1072.0,568.0,817.0,149.0,1991,603707.5006922868,55746.01060335114,5112.957330598941,50633.05327275219,,,33821.11734639983,9367.116201481871,49.764775720782545,,5188.674629736713,9819.206871593069,9396.354867867387,,171472.34442936213,154296.81045669626,11471.07136634354,5532.7895787182415,,,143.17501766942456,,28.498009934714624,28592.318634540636,2614.555270500279,9226.802561452963,,15894.01375469297,856.9470478944205,,107987.32562094669,103674.18075239364,1885.9853109317203,2177.0196625532444,,250.13989506806053,47656.88521659932,85.51388110043685,4666.653215083399,16567.54589701554,1863.734497388819,,9431.144690473699,14221.512035760652,,820.780999776785,40516.78962485314,27800.752610625463,12092.852541959592,623.184472268058,,,71030.62991960089,584.7030947412022,20094.300334934043,14806.249853891402,2722.9328657271844,374.54482417627673,,2914.556708169073,,29533.342237961715,4122.4426372826,803.6207006585282,2205.9334359410127,122.63207076601239,86.72723425999375,60.232108744329636,,836.7455039777499,,6.551582934972634,42761.63665935038,,1582.7793630177737,16295.436709923295,,,24883.420586409306,,
